district,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
32,85989,5643,80346,46325,25398,157,2765,81,666,3165,553,985,274,984,3751,28837,67550,3672,63880,39252,19193,126,1980,35,432,1617,405,664,187,718,2644,20997
33,87012,4258,82741,64158,7512,106,7282,9,470,1611,222,1303,66,394,8594,9190,70557,3090,67446,53480,5809,70,5989,21,235,1038,157,568,65,292,6570,6911
34,90746,7933,82817,77968,2210,92,259,23,274,772,808,306,87,987,565,3071,72226,5213,67014,63467,1973,75,237,12,147,264,664,131,32,771,368,2269
35,91611,3621,87978,84365,997,73,276,27,109,786,836,490,25,934,766,1808,70620,2059,68551,65956,978,53,223,35,97,348,576,280,8,637,503,1334
36,87575,5216,82358,76266,2403,139,406,24,185,1610,855,412,21,1025,812,4036,66879,2548,64328,60306,1997,111,344,13,72,660,620,160,30,766,496,2686
37,88685,5289,83389,73578,4529,336,1300,4,232,1678,1038,645,86,1450,1953,6292,70044,3249,66797,59667,3702,271,1150,4,100,656,760,441,60,1087,1601,4419
38,90294,4678,85624,63966,17013,176,955,59,310,1633,554,754,204,934,1707,18849,71179,2431,68749,53935,12117,128,654,47,170,632,415,469,183,725,1121,12932
39,88693,9482,79198,74377,1746,353,178,12,149,1005,1071,291,26,1448,466,2778,67901,5190,62715,59401,1487,260,155,19,70,329,827,143,30,1111,293,1847
40,89095,4884,84212,71334,6144,167,2600,11,462,1941,533,743,289,989,3331,8384,67909,2682,65223,56780,4483,122,2010,24,231,625,417,357,178,717,2369,5284
41,85694,5630,80060,55041,18629,147,1390,13,320,3439,423,538,73,643,1931,22146,69114,3855,65257,47755,13633,140,1198,15,235,1477,363,334,70,573,1536,15193
42,90363,3834,86525,80389,2650,23,883,23,105,1064,754,629,29,806,1524,3726,71110,2298,68808,64598,2119,33,750,38,47,340,548,328,27,608,1077,2475
43,91822,4605,87254,83818,734,99,649,32,59,535,841,444,4,944,1094,1315,71013,2996,68066,65824,505,60,503,35,49,277,632,161,15,716,664,804
44,87055,5352,81687,61482,12272,246,1956,37,618,3252,732,451,653,1625,2413,16181,66108,3248,62841,49402,8970,224,1398,18,418,1316,536,231,320,1085,1631,10616
45,89732,2951,86784,82718,1461,123,288,0,97,1006,703,337,34,866,620,2494,69890,1859,68043,65548,1141,111,194,5,62,407,429,120,26,561,314,1564
46,89336,3865,85460,69732,11019,238,420,8,358,2726,524,400,40,802,820,13815,70826,2604,68220,57031,8511,219,384,18,193,1151,442,257,24,683,643,9691
47,89456,3680,85823,76865,2369,220,2801,36,336,1128,558,1505,25,804,4301,3533,71166,2138,69057,62606,2057,202,2201,41,237,705,352,666,30,588,2858,2795
48,87921,2558,85359,77910,1917,59,2985,0,163,643,576,978,110,748,3966,2638,70920,1750,69168,64039,1507,62,2149,4,139,271,467,464,42,571,2618,1817
49,90400,3178,87232,77700,4253,73,3253,5,231,477,530,703,31,633,3941,4760,71427,1854,69587,62898,3330,53,1990,0,206,308,402,401,20,475,2391,3657
50,93942,2423,91514,88904,211,234,550,39,64,414,643,505,0,870,1073,621,74277,1708,72577,70753,209,153,472,0,37,180,498,337,4,649,808,387
51,91643,2716,88934,84479,1510,82,771,0,70,737,606,658,0,688,1425,2256,70983,1746,69243,66114,1276,74,666,7,47,292,487,249,4,565,914,1576
52,88020,5007,83002,75646,2853,174,1138,44,233,1079,731,1131,38,941,2286,3922,70042,3392,66628,61590,2203,164,979,47,176,417,458,548,38,659,1573,2648
53,87555,12459,75105,39268,28765,168,2497,15,825,2453,332,351,366,868,2831,31632,68126,6860,61288,34117,22432,124,2014,6,563,1216,314,292,218,657,2260,23876
54,86721,5187,81561,66096,6026,92,5818,7,245,1453,462,1199,99,651,7022,7581,68118,3248,64882,53946,4859,80,4128,4,166,778,343,453,91,511,4579,5721
55,83654,2772,80881,66896,3050,86,8184,9,222,1011,379,1033,17,483,9219,4078,64765,1649,63116,52600,2480,60,6409,12,194,508,255,573,32,347,6982,3020
56,78922,2144,76766,58474,3384,120,12419,60,148,542,339,1243,9,474,13673,3944,62811,1480,61324,48365,2592,81,8987,47,111,259,269,573,0,352,9572,2861
57,84011,1836,82184,62499,5494,175,11267,158,413,968,311,900,12,492,12155,6466,67582,1122,66471,51469,4314,163,8826,112,401,351,252,576,25,438,9388,4681
58,85440,1976,83476,68574,7368,112,4117,21,273,1348,534,922,108,757,5028,8798,68473,1401,67091,56521,5624,88,2905,8,122,657,390,697,79,559,3598,6336
59,85893,2731,83152,77331,1692,68,2562,190,52,215,305,645,102,475,3197,2008,67420,1848,65572,61559,1208,71,1851,196,54,5,264,277,109,444,2098,1322
60,89271,2004,87277,74993,6391,140,2757,4,409,1386,607,549,31,778,3316,7809,67885,1294,66591,57938,5117,86,1930,0,121,606,412,326,33,531,2286,5756
61,90188,3006,87173,66426,13447,49,3037,4,396,2064,582,876,405,1040,3928,15946,73431,1787,71625,56143,10633,50,2263,0,227,1053,444,505,312,811,2777,12034
62,88237,2385,85847,70053,11483,171,973,76,303,1559,680,421,113,956,1392,13153,71594,1815,69775,58441,8666,132,646,70,225,655,503,333,113,740,976,9422
63,90647,2536,88116,80593,3616,63,777,0,401,1347,705,609,8,779,1386,4970,72198,1502,70698,65569,2708,78,524,4,307,671,505,323,0,584,847,3379
64,89868,4096,85768,79289,2759,79,441,4,174,1784,908,315,16,1003,756,4559,71353,2768,68578,64407,2054,75,367,20,80,740,628,185,30,733,552,2824
65,92508,4071,88437,83433,2610,76,349,18,95,652,669,503,40,783,852,3302,72183,2557,69628,66033,2210,62,231,9,48,305,454,242,37,553,473,2552
66,92433,3799,88618,84388,1423,56,1166,5,155,550,373,538,0,428,1695,1964,71022,2253,68764,65695,1138,37,867,0,45,403,296,311,13,346,1171,1554
67,92447,3285,89160,83327,2131,188,216,13,155,1212,961,898,48,1197,1114,3392,72925,1954,70972,66750,1887,178,177,9,113,556,786,451,51,1016,628,2496
68,92730,3557,89188,78229,5937,151,1573,16,188,1482,998,568,15,1164,2141,7428,73107,2538,70571,63234,4437,148,1278,0,127,489,674,184,10,831,1463,4923
69,88705,3946,84761,61941,18502,189,537,5,108,2571,733,123,46,967,659,21146,67437,2240,65200,49399,13436,169,419,0,4,1048,569,112,31,768,530,14525
70,89204,3952,85253,33881,46661,353,346,37,429,2933,349,170,111,812,516,49676,68653,2879,65778,28698,34589,246,345,22,198,1163,312,117,108,666,462,35851
71,91214,2867,88355,84941,1005,82,292,5,249,728,728,319,10,816,611,1746,72657,2006,70652,68428,779,69,291,4,87,302,539,132,9,615,423,1099
72,90888,2974,87898,79809,3836,139,1069,32,344,1300,733,571,64,944,1622,5209,71770,2023,69733,63848,3154,98,772,28,119,713,558,381,4,665,1153,3887
73,86687,4342,82348,71677,2521,236,4107,48,393,960,616,1839,16,862,5932,3497,70654,3094,67551,59436,2208,111,3338,47,280,513,508,1153,4,621,4486,2714
74,85603,9429,76168,52830,14744,221,3546,15,500,2997,727,580,16,965,4119,17765,66452,6342,60114,43816,11262,178,2213,9,201,1316,656,459,21,850,2667,12588
75,88431,4871,83549,73839,3847,203,2351,0,294,1357,563,938,30,799,3305,5221,71122,3039,68083,61374,2934,132,1750,4,238,619,412,507,22,566,2260,3571
76,90187,5647,84542,72747,6936,187,1581,33,519,1164,654,684,33,866,2275,8122,71797,3915,67892,59314,5425,126,1121,30,302,524,517,495,31,660,1619,5979
77,91555,7859,83708,66476,10328,135,1072,0,235,3836,735,868,71,951,1935,14249,71966,6124,65845,54120,7786,135,854,0,176,1594,598,568,54,808,1427,9458
78,91892,3666,88195,81828,2269,353,328,11,122,1205,1609,474,21,1990,802,3511,71582,2429,69117,64167,2163,366,256,10,104,568,1297,174,19,1676,431,2749
79,90039,4831,85214,76319,3327,164,2802,33,64,1412,568,528,5,735,3330,4746,65963,2481,63488,58160,2154,147,1952,30,29,440,398,173,5,555,2125,2596
80,86017,5503,80508,62343,10329,76,4949,4,161,1421,288,814,30,390,5773,11826,63212,3030,60170,48510,6554,84,3449,4,85,872,215,332,36,326,3786,7477
81,89171,5401,83786,71161,6412,152,1812,76,547,2168,428,971,23,635,2781,8573,68767,3311,65461,57339,4465,109,1331,72,196,949,304,611,21,434,1948,5436
82,84462,10103,74462,46339,21727,185,1947,14,345,2472,474,904,59,719,2848,24265,65235,5485,59848,39868,15982,146,1377,0,228,1341,355,565,48,560,1941,17370
83,84790,22399,62283,48677,8548,51,1137,4,436,2386,390,450,185,626,1580,11115,61434,12229,49116,39800,5845,61,922,5,319,1397,249,311,148,458,1227,7390
84,87061,7426,79634,69535,6097,250,1383,0,338,1132,577,337,123,921,1721,7337,70494,5286,65207,58050,4279,202,1267,9,231,684,391,172,4,594,1435,4951
85,90238,5255,85019,79971,1243,53,1919,21,124,872,342,470,5,394,2385,2092,65679,2967,62695,59400,822,48,1507,28,79,270,236,295,0,267,1799,1098
86,87431,17758,69629,62471,1900,128,2737,17,95,1269,406,620,19,553,3361,3186,68057,10735,57305,52323,1599,69,2190,4,31,530,293,247,29,391,2440,2159
87,88848,6586,82250,56863,19233,479,430,83,679,3226,705,402,184,1368,831,22640,67877,3942,63932,46436,14299,366,381,83,212,1298,569,168,151,1086,550,15751
88,91524,3259,88265,82831,1784,180,1205,18,85,972,530,649,11,721,1854,2767,71852,2358,69494,65936,1371,201,925,22,55,322,409,240,13,623,1165,1706
89,93570,4291,89267,84295,1496,188,546,13,229,1317,774,405,4,975,952,2804,73123,2875,70234,66765,1194,158,468,13,182,684,538,243,0,715,712,1862
90,91656,4833,86844,82712,1066,124,449,1,68,1231,445,695,20,587,1145,2297,68947,2621,66354,63640,911,112,420,0,16,603,336,297,12,461,716,1534
91,91574,3922,87658,83275,1539,180,171,0,183,1021,966,409,8,1096,578,2568,71899,2469,69435,65924,1315,166,126,0,124,758,768,304,4,912,428,2075
92,90444,5271,85179,76006,3760,1693,741,9,178,1075,1240,447,29,2961,1188,4864,74289,3643,70648,63326,3441,1327,625,21,169,582,862,261,35,2223,886,4058
93,87554,3829,83705,77531,3634,159,723,24,152,491,645,329,19,885,1051,4135,69397,2363,66997,62638,2816,117,483,12,71,148,454,230,21,621,711,2983
94,88470,12124,76333,42831,29701,121,635,50,198,1944,400,262,140,661,898,31788,66833,7865,58992,35206,21685,98,476,5,119,760,348,173,79,525,651,22511
95,90575,2950,87653,83072,1162,190,1352,5,195,647,615,432,44,840,1785,1778,71738,1993,69757,66588,813,139,1072,0,120,302,461,269,56,654,1341,1119
96,89551,5500,84051,79453,1124,105,408,63,148,1538,872,334,6,983,742,2668,72067,3558,68509,65472,846,64,371,55,130,712,675,176,8,747,547,1566
97,93738,4018,89729,84290,2833,139,226,4,114,777,893,267,103,1131,495,3781,75227,2855,72362,68495,2288,87,186,19,83,317,657,115,72,811,302,2739
98,90223,3191,87035,84908,382,69,249,0,146,490,609,154,28,707,402,896,71715,2163,69557,68133,309,41,209,10,61,235,487,65,4,533,274,545
99,89585,2075,87475,84391,473,190,382,11,51,428,1250,257,22,1477,635,938,73097,1489,71610,69412,372,138,339,9,32,221,912,135,21,1081,471,616
100,92752,2304,90459,86036,1398,381,349,16,233,694,1060,283,16,1453,635,2112,74356,1476,72873,69743,1247,270,249,10,107,263,795,145,34,1095,397,1558
101,93467,4759,88702,83861,1655,290,361,51,252,917,985,288,24,1303,648,2598,73591,3136,70451,66998,1336,286,287,53,172,446,704,157,10,1002,445,1784
102,92010,6215,85828,81033,1547,543,286,4,60,461,1312,402,158,2008,689,2176,73526,3714,69832,66426,1298,438,237,9,18,255,820,246,73,1327,481,1618
103,93810,3182,90627,86343,839,758,462,0,130,392,1198,546,13,1973,980,1236,77165,1947,75209,72205,590,512,405,5,77,178,943,276,27,1486,668,707
104,90510,2108,88387,84760,444,470,327,10,83,561,1385,284,17,1870,647,1022,72943,1398,71539,68789,319,435,321,23,63,404,1029,140,4,1466,482,820
105,89942,1983,87958,84747,448,200,237,8,117,655,1322,222,0,1520,452,1101,73242,1264,71975,69752,389,191,222,0,81,246,980,105,11,1180,319,640
106,91739,1409,90331,86541,619,690,233,0,70,448,1450,245,29,2168,477,1096,76544,977,75569,72832,486,498,155,10,71,200,1079,222,11,1588,377,697
107,90506,1595,88917,77979,423,4900,479,28,416,524,3663,255,128,8699,735,1075,74515,1054,73458,65263,325,3877,388,32,270,336,2668,163,39,6592,551,698
108,89866,1781,88077,77040,2677,4073,243,8,185,937,2647,317,78,6791,560,3692,73697,1166,72533,64101,2634,2902,220,9,144,553,1873,162,39,4806,382,3228
109,89922,1564,88353,80594,2160,1765,383,24,236,577,2186,411,5,3958,794,2742,74115,1108,73006,66884,2056,1372,313,23,163,281,1613,275,14,3003,588,2351
110,89328,1710,87623,83856,487,697,652,60,26,265,1138,423,31,1864,1075,783,72881,1117,71765,69006,439,523,493,72,30,134,826,231,23,1368,724,596
